Barcode_ID	DrugMaster_Code_Key	Universal_Code_Key	IsGTIN	IsGTINOverride	AuditJob_ID	AuditCreate_Date	AuditUpdate_Date	AuditModify_Flag	AuditSource_Code
3083	FELC1	5000288301177	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3084	FELD1	9313212102372	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3085	FELD1	9313212200573	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3086	FELD2	9313212100156	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3087	FELD2	9313212102389	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3088	FELD2	9313212200566	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3089	FELO1	9323610002778	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3090	FELO2	9323610002785	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3091	FELO3	9323610002792	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3092	FELO4	9316626604760	1	1	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3093	FELO5	9316626604777	1	1	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3094	FEMA1	9319099312712	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3095	FEMI1	9403092500778	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3096	FEMO1	9323911000350	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3097	FEMO2	9331103000279	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3098	FEMT1	9314057002407	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3099	FEMT2	9314057002414	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3100	FEMT3	9314057003572	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3101	FEMT4	9314057003589	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3106	FENA2	9323610003010	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3107	FENA8	9323610007209	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3108	FENT2	9322882001120	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3109	FENT3	9322882001137	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3110	FER4	9319733021000	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3111	FER6	7640110000000	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3112	FER6	7640114720062	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3113	FER6	9331134001382	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3114	FERR1	6310515723818	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3115	FERR1	9310185723818	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3116	FERR3	9310185064614	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3117	FERR5	9316626102341	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3118	FERR6	9334183000283	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3119	FERR7	9340404000086	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3120	FERR9	5290665005273	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3121	FERR9	9340404000154	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3122	FEXA1	9322838004694	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3123	FEXA2	9322838004717	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3124	FGF1	9310185361416	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3125	FGMT1	9310185685215	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3126	FI02	9319099306926	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3127	FIBS1	9327408000090	1	1	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3128	FIBS2	9327408000106	1	1	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3129	FIBS3	9327408000113	1	1	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3130	FILP1	9323610005083	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3131	FILP2	9323610005090	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3132	FILP3	9323610005106	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3133	FIN1	9310717132118	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3134	FIN2	9310717131111	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3135	FINA3	9317109035026	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3136	FINA3	9323911001951	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3137	FINA4	9322838004915	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3138	FINN1	9316626605033	1	1	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3139	FIO1	9319099302843	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3140	FIO3	9319099305707	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3141	FIRM1	7640128541134	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3142	FIRM2	7640128541127	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3143	FIS9	9331134000057	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3144	FIS9	9331134001054	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3145	FL12	9322147015336	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3146	FL18	9317109000253	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3147	FL18	9317110000000	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3148	FL25	9331134000064	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3150	FL40	5702157120260	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3151	FL41	5702157120116	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3152	FL43	5702157120017	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3153	FL47	9317109000543	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3154	FL50	93425339	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3155	FLA1	9312319002158	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3156	FLA1	9312319036177	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3157	FLA3	9312319002202	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3158	FLA3	9312319036184	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3160	FLA5	9312319036153	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3161	FLA9	9312319036115	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3162	FLA9	93838429	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3163	FLAM1	5000223418007	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3164	FLDH1	9300670213696	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3165	FLE1	9323610001894	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3166	FLE2	9323610001900	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3167	FLEC2	9323610002679	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3168	FLEE2	9312025013257	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3169	FLEE3	9312025013103	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3170	FLEE4	9312025013202	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3171	FLEE5	9312025013004	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3172	FLEE5	9312030000000	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3173	FLIX1	9300670213931	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3174	FLIX2	9300670121656	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3175	FLIX3	9300607122622	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3176	FLIX3	9300610000000	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3177	FLIX3	9300670122622	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3178	FLIX4	9300670122707	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3179	FLIX5	9300670131297	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3180	FLIX6	20878580	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3181	FLIX6	9300670131457	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3182	FLIX6	9300670213504	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3185	FLIX8	9300670170432	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3186	FLO1	9317109000369	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3187	FLO1	9331134001580	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3188	FLO2	9317109000376	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3189	FLO2	9331134001597	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3190	FLO3	9317109000383	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3191	FLO4	9322147015053	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3192	FLO5	9322147015237	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3193	FLO6	9322147015329	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3194	FLO9	9317109000390	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3195	FLOM2	9317109034838	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3196	FLOR1	9316626605484	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3197	FLOR1	9323820000526	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3198	FLOX1	9316626601844	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3199	FLOX2	9316626601851	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3200	FLR2	9313109259554	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3201	FLU10	9313109269553	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3202	FLU3	9300643310056	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3203	FLU9	93427005	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3204	FLUA1	9322147040024	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3205	FLUB1	9403092570160	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3206	FLUB3	9403092570177	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3207	FLUC11	9322838004236	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3208	FLUC11	9322838006247	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3209	FLUC12	9322838004243	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3210	FLUC12	9322838006230	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3211	FLUC13	9322838004250	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3212	FLUC13	9322838006223	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3213	FLUC15	9330568008998	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3214	FLUC17	9319733001149	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3215	FLUC18	9319733001163	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3216	FLUC21	9330568009001	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3217	FLUC21	9331134001436	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3218	FLUC23	5391510260370	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3219	FLUC25	5391510260387	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3220	FLUC29	9338475087372	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3221	FLUC32	9331134002327	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3222	FLUC33	9331134002334	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3226	FLUD3	9323911001814	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3228	FLUO1	9313109267801	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3229	FLUO11	9322838000306	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3230	FLUO14	9316100276421	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3231	FLUO16	9322217276261	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3232	FLUO18	9313109258717	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3233	FLUO19	9336666002173	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3234	FLUO19	9403092570153	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3235	FLUO20	9334926000075	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3236	FLUO22	9336666003279	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3237	FLUO23	9339218000016	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3238	FLUO24	9334926000808	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3239	FLUO3	9317046734891	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3240	FLUR3	9313109267917	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3241	FLUR3	9316795002237	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3242	FLUR3	9316795002268	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3243	FLUR3	9316795006150	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3244	FLUS1	5027519002801	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3245	FLUS1	5027519003907	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3246	FLUT7	9323610000842	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3247	FLUV9	9317109035101	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3250	FML1	9315195102110	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3251	FML1	9315195307072	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3252	FNG1	5011091110221	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3253	FO19	9300670000000	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3254	FO19	9300670108473	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3255	FO20	9300670108558	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3256	FO51	9323610000576	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3257	FO52	9316626600359	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3258	FO59	9329829001069	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3259	FOA1	5000288301214	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3260	FOA1	9312484120329	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3261	FOA2	5000288302044	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3262	FOA2	9312484120121	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3263	FORA2	9310312003035	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3264	FORA2	9319099000114	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3265	FORM1	9327408000434	1	1	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3266	FORM2	9327408000441	1	1	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3267	FORM3	9327408000458	1	1	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3268	FORM4	9327408001622	0	1	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3269	FORM5	9327408001608	0	1	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3270	FORT1	9310185050624	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3271	FORT2	9317344001299	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3272	FORT6	9323829003474	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3273	FOSA1	9317935005026	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3274	FOSA2	9317935005019	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3275	FOSA3	9317935005057	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3276	FOSA4	9317935005101	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3277	FOSA4	9317935005170	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3278	FOSA7	9317093500520	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3279	FOSA7	9317935005200	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3280	FOSA8	9317935005132	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3281	FOSA8	9317935005156	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3282	FOSA9	9317935005187	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3283	FOSE1	9335633000259	1	1	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3284	FOSI10	9322838004649	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3285	FOSI11	9322838004663	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3286	FOSI12	9322838004670	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3287	FOSI13	93838030	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3288	FOSI14	93801751	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3289	FOSI15	93801980	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3290	FOSI16	93831130	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3291	FOSI16	93838122	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3292	FOSI16	93838184	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3293	FOSI17	9336666003842	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3294	FOSI18	9336666003859	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3295	FOSI5	9327408001431	1	1	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3296	FOSI6	9338475057542	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3297	FOSI7	9327408001448	1	1	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3298	FOSI8	9338475057627	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3299	FOSI9	9322838004656	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3300	FRA1	9315430052835	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3301	FRA1	9315430061578	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3302	FRA2	9315430052842	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3303	FRA3	9315430050411	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3304	FRA3	9315430052781	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3305	FRA3	9315430052965	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3306	FRAG10	9315430052286	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3307	FRAG10	9315430066023	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3308	FRAG11	9315430066030	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3309	FRAG3	9315430052767	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3310	FRAG3	9315430052941	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3311	FRAG5	9315430052323	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3312	FRAG6	9315430052347	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3313	FRAG7	9315430052361	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3314	FRAK1	9327408001028	1	1	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3315	FREE3	5021791709847	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3316	FREE3	5021791709984	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3317	FRI1	9321547084164	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3318	FRI1	9417133084080	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3321	FRUS11	9322217294081	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3322	FRUS12	9316100294241	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3323	FRUS13	9316100294166	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3324	FRUS13	9338475000586	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3325	FRUS15	9322217294401	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3326	FRUS18	9322838004014	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3327	FRUS19	9336666002906	1	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
3328	FRUS19	9403092501591	0	NULL	11365774	2011-10-27 00:00:00.000	2016-08-11 19:33:28.903	U	ODS
